Site,Sample Label,age_model_depth (m),age_model (y BP),age_model_sigma_plus(y BP),age_model_sigma_minus(y BP),upper_97.5_percent(y BP),lower_97.5_percent(y BP),age_flag,age_model_note,age_model_collection,quality control
V26-176_b,,2.63,15726.8759765625,,,16652.482421875,15723.482421875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.64,15784.697265625,,,16740.95703125,15772.9580078125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.65,15842.5224609375,,,16829.43359375,15833.43359375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.66,15901.150390625,,,16878.275390625,15889.275390625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.67,15959.7802734375,,,16922.1171875,15951.1181640625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.68,16018.4306640625,,,16978.9609375,16009.9599609375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.69,16077.0576171875,,,17029.802734375,16065.802734375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.7,16135.6845703125,,,17108.64453125,16116.64453125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.71,16193.1845703125,,,17164.15625,16176.1572265625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.72,16250.671875,,,17222.669921875,16230.669921875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.73,16308.1708984375,,,17289.18359375,16290.18359375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.74,16365.640625,,,17353.6953125,16351.6962890625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.75,16423.0859375,,,17431.208984375,16408.208984375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.76,16482.0625,,,17460.09375,16468.09375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.77,16541.017578125,,,17510.98046875,16528.98046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.78,16599.966796875,,,17577.8671875,16590.8671875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.79,16658.955078125,,,17652.75390625,16653.75390625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.8000000000000003,16717.900390625,,,17696.5625,16713.5625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.81,16781.04296875,,,17751.416015625,16775.416015625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.82,16844.15625,,,17826.26953125,16840.26953125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.83,16907.279296875,,,17930.12109375,16899.12109375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.84,16970.40625,,,18007.97265625,16956.97265625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.85,17033.53515625,,,18116.826171875,17013.826171875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.86,17097.26953125,,,18163.90234375,17078.90234375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.87,17161.05078125,,,18225.9765625,17142.9765625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.88,17224.798828125,,,18296.513671875,17213.513671875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.89,17288.552734375,,,18365.83203125,17279.83203125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.9,17352.3046875,,,18434.1484375,17343.1484375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.91,17411.154296875,,,18486.3828125,17408.3828125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.92,17470.009765625,,,18548.8046875,17463.8046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.93,17528.8671875,,,18624.095703125,17528.095703125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.94,17587.71875,,,18693.494140625,17586.494140625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.95,17646.529296875,,,18788.890625,17640.890625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.96,17706.72265625,,,18841.5234375,17703.5234375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.97,17766.912109375,,,18893.15625,17767.15625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.98,17827.103515625,,,18964.8046875,17828.8046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,2.99,17887.2734375,,,19009.546875,17888.546875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.0,17947.466796875,,,19073.2890625,17945.2890625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.01,18010.203125,,,19127.30078125,18012.30078125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.02,18072.970703125,,,19215.115234375,18073.115234375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.03,18135.712890625,,,19269.9296875,18128.9296875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.04,18198.474609375,,,19367.0625,18198.0625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.0500000000000003,18261.203125,,,19467.31640625,18248.31640625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.06,18325.57421875,,,19484.861328125,18310.861328125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.0700000000000003,18389.916015625,,,19533.40625,18378.40625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.08,18454.255859375,,,19616.953125,18445.953125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.09,18518.61328125,,,19701.498046875,18515.498046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.1,18582.984375,,,19800.04296875,18578.04296875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.11,18647.03125,,,19845.447265625,18644.447265625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.12,18711.087890625,,,19896.8515625,18710.8515625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.13,18775.14453125,,,19967.255859375,18773.255859375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.14,18839.216796875,,,20047.66015625,18838.66015625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.15,18903.267578125,,,20133.064453125,18904.064453125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.16,18965.048828125,,,20186.0703125,18964.0703125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.17,19026.837890625,,,20243.208984375,19026.208984375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.18,19088.6640625,,,20291.349609375,19083.349609375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.19,19150.4375,,,20386.48828125,19146.48828125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.2,19212.236328125,,,20467.626953125,19212.626953125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.21,19273.740234375,,,20520.408203125,19277.408203125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.22,19335.232421875,,,20571.1875,19344.1875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.23,19396.716796875,,,20633.96875,19411.96875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.24,19458.19921875,,,20706.748046875,19467.748046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.25,19519.685546875,,,20802.529296875,19521.529296875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.26,19579.65234375,,,20845.73046875,19583.73046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.27,19639.630859375,,,20908.9296875,19637.9296875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.28,19699.6171875,,,20970.130859375,19703.130859375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.29,19759.578125,,,21044.330078125,19770.330078125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.3000000000000003,19819.55078125,,,21119.53125,19825.53125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.31,19881.068359375,,,21179.4609375,19889.4609375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.3200000000000003,19942.6484375,,,21214.392578125,19949.392578125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.33,20004.19140625,,,21267.322265625,20002.322265625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.34,20065.748046875,,,21326.25390625,20066.25390625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.35,20127.328125,,,21405.18359375,20124.18359375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.36,20188.513671875,,,21458.541015625,20184.541015625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.37,20249.80078125,,,21521.8984375,20250.8984375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.38,20310.9921875,,,21587.2578125,20312.2578125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.39,20372.24609375,,,21653.615234375,20370.615234375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.4,20433.4296875,,,21739.97265625,20425.97265625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.41,20492.630859375,,,21793.623046875,20484.623046875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.42,20551.763671875,,,21841.578125,20535.578125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.43,20610.916015625,,,21892.763671875,20600.763671875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.44,20670.07421875,,,21960.947265625,20657.947265625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.45,20729.2421875,,,22031.130859375,20718.130859375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.46,20791.50390625,,,22101.64453125,20783.64453125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.47,20853.826171875,,,22168.18359375,20845.18359375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.48,20916.099609375,,,22246.884765625,20909.884765625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.49,20978.359375,,,22301.587890625,20971.587890625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.5,21040.630859375,,,22380.291015625,21037.291015625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.51,21102.45703125,,,22440.609375,21095.609375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.52,21164.287109375,,,22518.927734375,21148.927734375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.53,21226.083984375,,,22578.24609375,21214.24609375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.54,21287.892578125,,,22633.564453125,21277.564453125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.5500000000000003,21349.69921875,,,22717.0390625,21344.0390625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.56,21408.03515625,,,22747.55859375,21402.55859375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.5700000000000003,21466.326171875,,,22809.759765625,21459.759765625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.58,21524.62890625,,,22868.958984375,21527.958984375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.59,21582.966796875,,,22912.16015625,21582.16015625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.6,21641.26953125,,,22985.359375,21635.359375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.61,21701.3671875,,,23028.884765625,21694.884765625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.62,21761.427734375,,,23085.408203125,21759.408203125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.63,21821.46484375,,,23148.93359375,21817.93359375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.64,21881.529296875,,,23219.45703125,21878.45703125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.65,21941.5703125,,,23285.982421875,21944.982421875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.66,22003.654296875,,,23355.712890625,22007.712890625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.67,22065.7578125,,,23388.443359375,22074.443359375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.68,22127.84765625,,,23459.17578125,22133.17578125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.69,22189.939453125,,,23516.90625,22189.90625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.7,22252.015625,,,23595.63671875,22255.63671875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.71,22313.4765625,,,23647.294921875,22313.294921875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.72,22374.9609375,,,23700.955078125,22367.955078125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.73,22436.4375,,,23755.61328125,22423.61328125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.74,22497.9453125,,,23827.2734375,22481.2734375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.75,22559.390625,,,23908.931640625,22543.931640625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.76,22617.712890625,,,23949.0234375,22609.0234375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.77,22676.021484375,,,24009.115234375,22664.115234375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.78,22734.33984375,,,24039.896484375,22731.896484375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.79,22792.6328125,,,24092.677734375,22794.677734375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.8,22850.9453125,,,24163.458984375,22860.458984375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.81,22910.64453125,,,24210.115234375,22916.115234375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.82,22970.31640625,,,24268.771484375,22976.771484375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.83,23029.974609375,,,24323.42578125,23035.42578125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.84,23089.626953125,,,24400.08203125,23094.08203125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.85,23149.306640625,,,24466.73828125,23147.73828125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.86,23208.21875,,,24529.185546875,23209.185546875,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.87,23267.224609375,,,24579.693359375,23266.693359375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.88,23326.173828125,,,24648.16015625,23328.16015625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.89,23385.150390625,,,24716.626953125,23386.626953125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.9,23444.06640625,,,24774.09375,23447.09375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.91,23502.123046875,,,24815.830078125,23499.830078125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.92,23560.166015625,,,24868.56640625,23562.56640625,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.93,23618.216796875,,,24915.30078125,23624.30078125,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.94,23676.23828125,,,25000.037109375,23680.037109375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.95,23734.30078125,,,25053.7734375,23742.7734375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
V26-176_b,,3.96,23791.681640625,,,25100.58984375,23793.58984375,"3,4",Age model from Repschlaeger et al. (2021),"automated alignment to Atlantic stacks, method described in Lee et al. (2019) ; AMS, bacon, pdv",1
